ad_id,origin,condition,car_model,mileage,exterior_color,interior_color,num_of_doors,seating_capacity,engine,fuel_system,transmission,drive_type,fuel_consumption,brand,grade,year_of_manufacture,car_name,price (AUD)
4890768,Domestic assembly,Used car,Sedan,"50,000 Km",Sand,Cream,4-door,5-seat,"Petrol	1.5 L",5,Automatic,FWD - Front-wheel drive,"5	L/100Km",Toyota,Vios,2017,Toyota Vios 1.5G 2017,17408.94565
4890769,Domestic assembly,Used car,SUV,"59,000 Km",White,Black,5-door,5-seat,"Petrol	2.5 L",,Automatic,AWD - 4-wheel drive (AWD),"8	L/100Km",Mazda,CX5,2018,Mazda CX5 2.5 AT AWD 2018,30323.95416
4890772,Domestic assembly,Used car,Sedan,0 Km,White,Different color,4-door,5-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Kia,K3,2014,Kia K3 2.0 AT 2014 car,16680.19909
4890775,Imported,Used car,SUV,0 Km,Black,Black,5-door,7-seat,"Petrol	2.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Volkswagen,Tiguan,2018,Volkswagen Tiguan Allspace 2018,40485.92011
4890776,Domestic assembly,Used car,SUV,"70,000 Km",White,Black,5-door,5-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mazda,CX5,2018,Mazda CX5 2.0 AT 2018,29149.86248
4890778,Imported,New car,4x4,0 Km,Green,Copper,4-door,5-seat,"Diesel	1.9 L",,Automatic,4WD - Four-wheel drive (4WD),L/100Km,Isuzu,Dmax,2022,Isuzu Dmax Type Z 1.9L 4x4 AT 2022,33400.88409
4890779,Imported,Used car,SUV,0 Km,Black,Black,5-door,7-seat,"Petrol	2.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Volkswagen,Tiguan,2018,Volkswagen Tiguan Allspace 2018,40485.92011
4890787,Imported,Used car,SUV,0 Km,Black,Black,5-door,7-seat,"Petrol	2.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Volkswagen,Tiguan,2018,Volkswagen Tiguan Allspace 2018,40485.92011
4890788,Imported,Used car,Hatchback,"68,000 Km",White,gray,5-door,5-seat,"Petrol	1.6 L",Electronic fuel injection,Automatic,FWD - Front-wheel drive,"5	L/100Km",Kia,Cerato,2011,Kia Cerato 1.6 AT 2011,13765.21284
4890789,Domestic assembly,Used car,Sedan,"34,000 Km",Yellow,Colorful,4-door,5-seat,"Petrol	1.4 L",,Automatic,FWD - Front-wheel drive,L/100Km,Hyundai,Accent,2019,Hyundai Accent 1.4 ATH 2019,18987.89653
4890792,Imported,Used car,SUV,"15,000 Km",White,Brown,5-door,5-seat,"Petrol	3.0 L",electronic fuel injection,Automatic,AWD - 4-wheel drive (AWD),"12	L/100Km",LandRover,Range Rover,2020,LandRover Range Rover SVAutobiography LWB 3.0 I6 2020,283401.4408
4890796,Imported,Used car,SUV,"28,000 Km",Red,Red,5-door,5-seat,"Petrol	2.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Lexus,NX,2020,Lexus NX 300 2020,80971.8402
4890802,Imported,Used car,SUV,"60,000 Km",White,Colorful,5-door,7-seat,"Petrol	1.5 L",Gasoline,Automatic,RFD - Rear-wheel drive,"8	L/100Km",Toyota,Rush,2019,Toyota Rush 1.5S AT 2019,21659.96726
4890807,Domestic assembly,Used car,Sedan,"80,000 Km",White,Cream,4-door,5-seat,"Petrol	1.5 L",,Manual,FWD - Front-wheel drive,L/100Km,Toyota,Vios,2019,Toyota Vios 1.5E MT 2019,15384.64964
4890808,Domestic assembly,Used car,SUV,"250,000 Km",Black,Black,5-door,8-seat,"Diesel	2.5 L",,Manual,RFD - Rear-wheel drive,"7	L/100Km",Isuzu,Hi lander,2004,Isuzu Hi lander V-spec 2.5 MT 2004,6072.888017
4890809,Domestic assembly,Used car,SUV,"102,687 Km",Black,-,5-door,7-seat,"Diesel	2.5 L",,Manual,RFD - Rear-wheel drive,"20	L/100Km",Mitsubishi,Pajero Sport,2016,Mitsubishi Pajero Sport D 4x2 MT 2016,18218.66405
4890814,Domestic assembly,Used car,Sedan,"52,000 Km",White,Black,4-door,5-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mazda,6,2019,Mazda 6 Premium 2.0 AT 2019,27125.56647
4890815,Domestic assembly,Used car,SUV,"14,000 Km",Green,Cream,5-door,5-seat,"Petrol	2.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Mercedes Benz,GLC,2022,Mercedes Benz GLC 200 2022,40485.92011
4890818,Imported,Used car,Hatchback,"6,000 Km",Green,Brown,5-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mini,Cooper,2016,Mini Cooper 5Dr 2016,38461.62411
4890823,Domestic assembly,Used car,SUV,"14,000 Km",Red,Cream,5-door,7-seat,"Diesel	2.2 L",,Automatic,FWD - Front-wheel drive,L/100Km,Kia,Sorento,2020,Kia Sorento 2.2 DAT Premium 2020,33400.88409
4890824,Imported,Used car,4x4,0 Km,Black,Colorful,4-door,5-seat,"Diesel	2.2 L",,Manual,4WD - Four-wheel drive (4WD),L/100Km,Ford,Ranger,2018,Ford Ranger XLT 2.2L 4x4 MT 2018,21255.10806
4890828,Domestic assembly,Used car,Sedan,"55,000 Km",White,Black,4-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mazda,3,2018,Mazda 3 1.5 AT 2018,21659.96726
4890833,Imported,Used car,4x4,"62,000 Km",Grey,Cream,4-door,5-seat,"Diesel	2.5 L",,Automatic,4WD - Four-wheel drive (4WD),L/100Km,Chevrolet,Colorado,2018,Chevrolet Colorado LTZ 2.5L 4x4 AT 2018,21457.53766
4890841,Domestic assembly,Used car,SUV,"71,000 Km",Sand,Black,5-door,5-seat,"Petrol	2.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Mazda,CX5,2013,Mazda CX5 2.0 AT AWD 2013,20040.53045
4890844,Imported,Used car,SUV,"73,000 Km",White,Brown,5-door,8-seat,"Petrol	4.6 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Toyota,Land Cruiser,2016,Toyota Land Cruiser VX 4.6 V8 2016,121457.7603
4890845,Domestic assembly,Used car,Crossover,"22,000 Km",White,Black,5-door,5-seat,"Diesel	2.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Hyundai,Tucson,2022,Hyundai Tucson 2.0 AT CRDi Special 2022,40485.92011
4890849,Imported,New car,4x4,0 Km,Green,-,4-door,5-seat,"Diesel	2.0 L",,Automatic,4WD - Four-wheel drive (4WD),L/100Km,Ford,Ranger,2023,Ford Ranger Raptor 2.0L 4x4 AT 2023,40485.92011
4890850,Domestic assembly,Used car,Sedan,"50,000 Km",White,Black,4-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mazda,3,2018,Mazda 3 1.5 AT 2018,21457.53766
4890851,Domestic assembly,New car,Truck,0 Km,White,Grey,2-door,3-seat,Diesel,,Manual,RFD - Rear-wheel drive,L/100Km,Isuzu,QKR,2023,Isuzu QKR TK composite BN 2023 vehicle,27125.56647
4890853,Imported,Used car,Sedan,14 Km,Silver,gray,4-door,5-seat,"Petrol	1.8 L",,Automatic,FWD - Front-wheel drive,"7	L/100Km",Toyota,Corolla,2007,Toyota Corolla GLi 1.8 AT 2007,10323.90963
4890857,Imported,Used car,4x4,"86,000 Km",Silver,Black,4-door,5-seat,"Diesel	2.4 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Toyota,Hilux,2018,Toyota Hilux 2.4E 4x2 AT 2018,23481.83367
4890861,Imported,Used car,SUV,"50,000 Km",White,Brown,5-door,7-seat,"Petrol	2.3 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Ford,Explorer,2019,Ford Explorer Limited 2.3L EcoBoost 2019,40485.92011
4890881,Imported,Used car,Sedan,"130,000 Km",Silver,Cream,4-door,5-seat,"Petrol	1.8 L",,Automatic,FWD - Front-wheel drive,L/100Km,Toyota,Corolla,2007,Toyota Corolla GLi 1.8 AT 2007,10850.22659
4890884,Domestic assembly,Used car,Sedan,"81,000 Km",Yellow,Black,4-door,5-seat,"Petrol	1.5 L",Naturally aspirated,Automatic,FWD - Front-wheel drive,"7	L/100Km",Mazda,3,2016,Mazda 3 1.5 AT 2016,17813.80485
4890888,Imported,Used car,Sedan,"56,000 Km",Green,Cream,4-door,5-seat,"Petrol	2.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,BMW,3 Series,2015,BMW 3 Series 320i 2015,29757.15128
4890889,Imported,Used car,SUV,"55,161 Km",Black,Black,5-door,7-seat,"Petrol	2.7 L",,Automatic,4WD - Four-wheel drive (4WD),L/100Km,Toyota,Prado,2018,Toyota Prado VX 2.7L 2018,40485.92011
4890890,Domestic assembly,Used car,SUV,"68,000 Km",White,Black,5-door,8-seat,"Petrol	2.7 L",,Automatic,RFD - Rear-wheel drive,"7	L/100Km",Toyota,Fortuner,2016,Toyota Fortuner TRD Sportivo 4x2 AT 2016,24898.84087
4890891,Domestic assembly,New car,Van/Minivan,0 Km,White,Black,4-door,16-seat,"Diesel	2.2 L",DOHC,Manual,RFD - Rear-wheel drive,"8	L/100Km",Ford,Transit,2023,Ford Transit Standard 2023,33360.39817
4890892,Imported,New car,4x4,0 Km,Red,Black,4-door,5-seat,"Diesel	2.0 L",,Automatic,4WD - Four-wheel drive (4WD),"8	L/100Km",Ford,Ranger,2023,Ford Ranger Raptor 2.0L 4x4 AT 2023,40485.92011
4890896,Imported,Used car,SUV,"20,000 Km",White,Black,5-door,7-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Suzuki,XL7,2021,Suzuki XL7 1.5 AT 2021 car,22267.25606
4890897,Domestic assembly,Used car,Sedan,0 Km,White,Black,4-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Honda,City,2018,Honda City 1.5 2018 car,16720.68501
4890901,Domestic assembly,Used car,Sedan,"28,000 Km",Black,Black,4-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,"5	L/100Km",Mazda,3,2018,Mazda 3 1.5 AT 2018,21376.56582
4890911,Domestic assembly,Used car,Hatchback,"30,000 Km",White,Colorful,5-door,5-seat,"Petrol	1.25 L",,Automatic,FWD - Front-wheel drive,L/100Km,Hyundai,i10,2019,Hyundai i10 Grand 1.2 AT 2019 car,14858.33268
4890912,Domestic assembly,New car,Van/Minivan,0 Km,Black,Black,4-door,16-seat,"Diesel	2.2 L",DOHC,Manual,RFD - Rear-wheel drive,"8	L/100Km",Ford,Transit,2023,Ford Transit Standard 2023,33360.39817
4890917,Domestic assembly,Used car,Crossover,0 Km,Black,Cream,5-door,8-seat,"Petrol	2.0 L",,Manual,RFD - Rear-wheel drive,L/100Km,Toyota,Innova,2008,Toyota Innova 2.0 MT 2008,6680.17682
4890918,Imported,New car,4x4,0 Km,White,Black,4-door,5-seat,"Diesel	2.0 L",,Automatic,4WD - Four-wheel drive (4WD),"8	L/100Km",Ford,Ranger,2023,Ford Ranger Raptor 2.0L 4x4 AT 2023,40485.92011
4890926,Imported,Used car,Sedan,0 Km,Black,Black,4-door,5-seat,"Petrol	1.25 L",,Manual,FWD - Front-wheel drive,L/100Km,Hyundai,i10,2016,Hyundai i10 Grand 1.2 MT 2016,10526.33923
4890932,Domestic assembly,Used car,Sedan,"11,000 Km",Grey,Black,4-door,5-seat,"Petrol	1.6 L",,Automatic,FWD - Front-wheel drive,"6	L/100Km",Kia,Forte,2011,Kia Forte SX 1.6 AT 2011,12874.52259
4890933,Imported,New car,SUV,0 Km,Red,Black,5-door,7-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mitsubishi,Xpander,2022,Mitsubishi Xpander Premium 1.5 AT 2022,26639.73543
4890934,Domestic assembly,Used car,SUV,0 Km,Silver,Cream,5-door,8-seat,"Diesel	2.5 L",,Manual,RFD - Rear-wheel drive,L/100Km,Toyota,Fortuner,2016,Toyota Fortuner 2.5G 2016,26194.39031
4890937,Imported,Used car,Sedan,"80,000 Km",Black,Grey,4-door,5-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Hyundai,Sonata,2010,Hyundai Sonata Y20 2.0 AT 2010,15789.50884
4890942,Domestic assembly,Used car,Hatchback,"40,123 Km",White,Black,5-door,5-seat,"Petrol	1.5 L",6,Automatic,FWD - Front-wheel drive,"6	L/100Km",Mazda,3,2020,Mazda 3 1.5L Sport Premium 2020,26720.70727
4890954,Domestic assembly,Used car,Sedan,"89,000 Km",Silver,Black,4-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Honda,City,2018,Honda City 1.5TOP 2018 car,17206.51605
4890955,Domestic assembly,Used car,SUV,"40,000 Km",White,Black,5-door,5-seat,"Petrol	2.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mazda,CX5,2020,Mazda CX5 2.5 Signature Premium 2WD I-Activ 2020,33198.45449
4890959,Domestic assembly,Used car,Sedan,"30,000 Km",Red,gray,4-door,5-seat,"Petrol	1.4 L",,Automatic,FWD - Front-wheel drive,"6	L/100Km",Hyundai,Accent,2019,Hyundai Accent 1.4 ATH 2019,19230.81205
4890977,Domestic assembly,Used car,Sedan,"13,000 Km",White,Brown,4-door,5-seat,"Petrol	2.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Mercedes Benz,E class,2021,Mercedes Benz E class E300 AMG 2021,80971.8402
4890979,Domestic assembly,Used car,SUV,"80,000 Km",White,Black,5-door,5-seat,"Petrol	1.5 L",1.5L,Automatic,FWD - Front-wheel drive,"5	L/100Km",Ford,EcoSport,2015,Ford EcoSport Titanium 1.5L AT 2015,15384.64964
4890986,Domestic assembly,Used car,SUV,0 Km,Yellow,Cream,5-door,7-seat,"Diesel	2.5 L",,Manual,RFD - Rear-wheel drive,L/100Km,Mitsubishi,Pajero Sport,2016,Mitsubishi Pajero Sport D 4x2 MT 2016,20040.53045
4890991,Imported,Used car,4x4,"110,000 Km",Brown,Cream,4-door,5-seat,"Diesel	2.5 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Nissan,Navara,2017,Nissan Navara EL 2.5 AT 2WD 2017,18421.09365
4891009,Domestic assembly,Used car,Van/Minivan,"10,000 Km",Green,Black,4-door,12-seat,"Diesel	3.9 L",,Manual,RFD - Rear-wheel drive,L/100Km,Hyundai,County,2013,Hyundai County 3.9L Standard 2013,31538.53177
4891012,Domestic assembly,Used car,SUV,"80,000 Km",Black,Black,5-door,7-seat,"Diesel	2.4 L", Spray,Automatic,RFD - Rear-wheel drive,"7	L/100Km",Toyota,Fortuner,2020,Toyota Fortuner 2.4G 4x2 AT 2020,37247.0465
4891017,Domestic assembly,Used car,Hatchback,"100,000 Km",Red,Black,5-door,5-seat,"Petrol	1.0 L",,Manual,FWD - Front-wheel drive,L/100Km,Hyundai,i10,2019,Hyundai i10 Grand 1.0 MT 2019,8906.902427
4891024,Domestic assembly,Used car,SUV,"1,000 Km",Black,Cream,5-door,5-seat,"Petrol	2.0 L",,Automatic,AWD - 4-wheel drive (AWD),"9	L/100Km",Mercedes Benz,GLC,2021,Mercedes Benz GLC 300 4Matic 2021,80971.8402
4891030,Domestic assembly,Used car,SUV,"63,000 Km",Red,Black,5-door,7-seat,"Petrol	2.0 L",Electronic,Automatic,FWD - Front-wheel drive,"8	L/100Km",Mitsubishi,Outlander,2019,Mitsubishi Outlander 2.0 CVT Premium 2019,28259.17224
4891039,Domestic assembly,Used car,Sedan,"12,000 Km",Black,Brown,4-door,5-seat,"Petrol	2.0 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Mercedes Benz,E class,2021,Mercedes Benz E class E300 AMG 2021,80971.8402
4891046,Domestic assembly,Used car,Crossover,"17,000 Km",Sand,Yellow,5-door,5-seat,"Petrol	1.6 L",,Automatic,FWD - Front-wheel drive,L/100Km,Peugeot,3008,2020,Peugeot 3008 Allure 1.6 AT 2020,33805.74329
4891047,Domestic assembly,Used car,Van/Minivan,0 Km,Grey,Black,4-door,10-seat,"Diesel	2.4 L",,Manual,RFD - Rear-wheel drive,L/100Km,Ford,Transit,2017,Ford Transit Limousine 2017,26720.70727
4891050,Domestic assembly,Used car,SUV,"20,000 Km",Pink,Black,5-door,5-seat,"Petrol	2.3 L",Electronic fuel injection,Automatic,4WD - Four-wheel drive (4WD),"10	L/100Km",Ford,Escape,2009,Ford Escape XLT 2.3L 4x4 AT 2009,9635.648987
4891053,Domestic assembly,Used car,Crossover,"22,000 Km",Red,Black,5-door,5-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Hyundai,Kona,2020,Hyundai Kona 2.0 ATH 2020,24696.41127
4891059,Domestic assembly,Used car,Sedan,"300,000 Km",Green,Red,4-door,5-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Kia,Cerato,2021,Kia Cerato 2.0 AT Premium 2021 car,25506.12967
4891064,Domestic assembly,Used car,Crossover,"100,000 Km",Copper,Different color,5-door,8-seat,"Petrol	2.0 L",,Manual,RFD - Rear-wheel drive,L/100Km,Toyota,Innova,2018,Toyota Innova 2.0E 2018 car,24696.41127
4891065,Domestic assembly,Used car,Sedan,"126,800 Km",Black,gray,4-door,5-seat,"Petrol	1.5 L",Eco,Manual,FWD - Front-wheel drive,"6	L/100Km",Toyota,Vios,2017,Toyota Vios 1.5E 2017,14817.84676
4891073,Imported,Used car,SUV,"100,000 Km",Green,Cream,5-door,5-seat,"Petrol	3.6 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Porsche,Cayenne,2012,Porsche Cayenne 3.6 V6 2012,40485.92011
4891082,Imported,Used car,Van/Minivan,"30,000 Km",Grey,Cream,5-door,2-seat,"Petrol	1.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Kia,Morning,2016,Kia Morning Van 1.0 AT 2016,9919.050427
4891091,Domestic assembly,Used car,Sedan,"120,000 Km",Black,gray,4-door,5-seat,"Petrol	1.6 L",1.6,Manual,FWD - Front-wheel drive,"6	L/100Km",Chevrolet,Cruze,2010,Chevrolet Cruze LS 1.6 MT 2010,8299.61362
4891096,Domestic assembly,Used car,SUV,"150,000 Km",Silver,Colorful,5-door,8-seat,"Diesel	2.5 L",oil,Manual,RFD - Rear-wheel drive,"7	L/100Km",Toyota,Fortuner,2015,Toyota Fortuner 2.5G 2015,24291.55207
4891109,Domestic assembly,Used car,Sedan,"80,000 Km",White,Black,4-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,"6	L/100Km",Mazda,3,2017,Mazda 3 1.5 AT 2017,18987.89653
4891112,Domestic assembly,Used car,Hatchback,"90,000 Km",White,Black,5-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Mazda,3,2014,Mazda 3 1.5 AT 2014,17206.51605
4891127,Imported,Used car,Sedan,"38,628 Km",Silver,gray,4-door,5-seat,"Petrol	1.4 L",,Manual,FWD - Front-wheel drive,L/100Km,Kia,Rio,2016,Kia Rio 1.4 MT 2016,13684.241
4891131,Imported,Used car,Sedan,"220,000 Km",Black,Black,4-door,5-seat,"Petrol	1.6 L",,Automatic,FWD - Front-wheel drive,"9	L/100Km",Daewoo,Lacetti,2010,Daewoo Lacetti CDX 1.6 AT 2010,8906.902427
4891134,Domestic assembly,Used car,SUV,"17,000 Km",Red,Black,5-door,5-seat,"Petrol	2.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Mercedes Benz,GLC,2021,Mercedes Benz GLC 300 4Matic 2021,80971.8402
4891135,Domestic assembly,Used car,SUV,"17,000 Km",Red,Black,5-door,5-seat,"Petrol	2.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,Mercedes Benz,GLC,2021,Mercedes Benz GLC 300 4Matic 2021,80971.8402
4891140,Domestic assembly,Used car,Crossover,"80,000 Km",Yellow,Yellow,5-door,7-seat,"Petrol	1.8 L",Nature,Manual,FWD - Front-wheel drive,L/100Km,Nissan,Grand livina,2012,Nissan Grand livina 1.8 MT 2012,7085.03602
4891147,Domestic assembly,Used car,Sedan,"100,000 Km",Red,Red,4-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,"6	L/100Km",Mazda,3,2019,Mazda 3 1.5L Luxury 2019,22672.11526
4891160,Domestic assembly,Used car,SUV,0 Km,Red,Black,5-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,"6	L/100Km",Ford,EcoSport,2017,Ford EcoSport Titanium 1.5L AT 2017,16153.88213
4891168,Imported,Used car,SUV,"20,000 Km",White,Brown,5-door,8-seat,"Petrol	2.7 L",,Automatic,RFD - Rear-wheel drive,"13	L/100Km",Toyota,Fortuner,2020,Toyota Fortuner 2.7V 4x2 AT 2020,38259.19451
4891174,Domestic assembly,Used car,Sedan,"80,000 Km",Black,Black,4-door,5-seat,"Petrol	1.6 L",Electronic injector,Manual,FWD - Front-wheel drive,"8	L/100Km",Daewoo,Nubira,2002,Daewoo Nubira II 1.6 2002,1821.866405
4891175,Imported,Used car,Sedan,"14,686 Km",Silver,Black,4-door,5-seat,"Petrol	2.0 L",55,Automatic,FWD - Front-wheel drive,"7	L/100Km",Audi,A6,2009,Audi A6 2.0T 2009,16396.79765
4891178,Domestic assembly,Used car,SUV,"80,000 Km",Take note,Black,5-door,5-seat,"Petrol	2.4 L",A,Automatic,FWD - Front-wheel drive,"8	L/100Km",Honda,CRV,2015,Honda CRV 2.4 AT 2015,24291.55207
4891181,Domestic assembly,Used car,SUV,"30,000 Km",Black,Black,5-door,7-seat,"Petrol	1.5 L",turbochargers,Automatic,FWD - Front-wheel drive,"7	L/100Km",Honda,CRV,2020,Honda CRV L 2020 car,38461.62411
4891201,Imported,Used car,SUV,"24,000 Km",Black,Cream,5-door,7-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,"5	L/100Km",Suzuki,XL7,2020,Suzuki XL7 1.5 AT 2020 car,21255.10806
4891210,Imported,Used car,SUV,"16,000 Km",White,Brown,5-door,5-seat,"Petrol	3.0 L",,Automatic,AWD - 4-wheel drive (AWD),L/100Km,LandRover,Range Rover,2020,LandRover Range Rover Autobiography LWB 3.0 I6 2020,283401.4408
4891216,Domestic assembly,Used car,Sedan,"13,000 Km",Silver,Colorful,4-door,5-seat,"Petrol	1.4 L",Electronic,Automatic,FWD - Front-wheel drive,"6	L/100Km",Hyundai,Accent,2019,Hyundai Accent 1.4 ATH 2019,18016.23445
4891230,Imported,Used car,4x4,"60,000 Km",White,Colorful,4-door,5-seat,"Diesel	3.2 L",tubo Oil,Automatic,4WD - Four-wheel drive (4WD),"7	L/100Km",Ford,Ranger,2016,Ford Ranger Wildtrak 3.2L 4x4 AT 2016,24696.41127
4891238,Domestic assembly,Used car,Sedan,"60,000 Km",Green,Green,4-door,5-seat,"Petrol	1.25 L",Electronic,Automatic,FWD - Front-wheel drive,"5	L/100Km",Hyundai,i10,2019,Hyundai i10 Grand 1.2 AT 2019 car,13157.92403
4891257,Domestic assembly,Used car,Crossover,"15,000 Km",Silver,Brown,5-door,8-seat,"Petrol	2.0 L",,Manual,RFD - Rear-wheel drive,"8	L/100Km",Toyota,Innova,2017,Toyota Innova 2.0E 2017 car,19433.24165
4891266,Domestic assembly,Used car,SUV,"55,000 Km",Red,Black,5-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Ford,EcoSport,2017,Ford EcoSport Titanium Black 1.5L AT 2017,17530.40341
4891292,Imported,Used car,Sedan,"114,500 Km",Silver,Black,4-door,5-seat,"Petrol	2.4 L",,Automatic,FWD - Front-wheel drive,L/100Km,Honda,Accord,2014,Honda Accord 2.4 AT 2014,21862.39686
4891296,Imported,Used car,SUV,"250,000 Km",Black,Colorful,5-door,7-seat,"Diesel	2.0 L",,Automatic,FWD - Front-wheel drive,"7	L/100Km",Hyundai,SantaFe,2007,Hyundai SantaFe MLX 2.0L 2007,12145.77603
4891297,Imported,Used car,4x4,"160,000 Km",Silver,Black,4-door,5-seat,"Diesel	3.2 L",,Automatic,4WD - Four-wheel drive (4WD),"8.7	L/100Km",Mazda,BT50,2013,Mazda BT50 3.2L 4x4 AT 2013,15991.93845
4891300,Imported,Used car,SUV,"13,500 Km",Green,Colorful,5-door,7-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,"6	L/100Km",Suzuki,XL7,2021,Suzuki XL7 1.5 AT 2021 car,22631.62934
4891323,Domestic assembly,Used car,Sedan,"150,800 Km",Black,gray,4-door,5-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,"8	L/100Km",Toyota,Corolla altis,2009,Toyota Corolla altis 2.0V 2009,12874.52259
4891355,Domestic assembly,Used car,Crossover,"55,000 Km",Take note,Black,5-door,8-seat,"Petrol	2.0 L",fi,Manual,RFD - Rear-wheel drive,"8	L/100Km",Toyota,Innova,2018,Toyota Innova 2.0E 2018 car,21376.56582
4891362,Domestic assembly,Used car,Sedan,"38,000 Km",Black,Cream,4-door,5-seat,"Petrol	2.0 L",,Automatic,RFD - Rear-wheel drive,"7	L/100Km",Mercedes Benz,C class,2018,Mercedes Benz C class C250 Exclusive 2018,40485.92011
4891370,Domestic assembly,Used car,Sedan,"52,000 Km",White,White,4-door,5-seat,"Petrol	1.4 L",,Automatic,FWD - Front-wheel drive,"5	L/100Km",Hyundai,Accent,2021,Hyundai Accent 1.4 AT 2021,18421.09365
4891377,Domestic assembly,Used car,Sedan,"65,000 Km",Brown,Cream,4-door,5-seat,"Petrol	1.8 L",,Automatic,FWD - Front-wheel drive,L/100Km,Toyota,Corolla altis,2018,Toyota Corolla altis 1.8G AT 2018,23481.83367
4891397,Domestic assembly,Used car,Sedan,"70,000 Km",Red,Black,4-door,5-seat,"Petrol	1.5 L",,Automatic,FWD - Front-wheel drive,L/100Km,Honda,City,2016,Honda City 1.5 AT 2016 car,16194.36805
4891413,Domestic assembly,Used car,Hatchback,"100,000 Km",Red,Black,5-door,5-seat,"Petrol	1.5 L",SkyActiv,Automatic,FWD - Front-wheel drive,"6	L/100Km",Mazda,3,2016,Mazda 3 1.5 AT 2016,18218.66405
4891414,Imported,Used car,Coupe,"123,456 Km",Yellow,Black,2-door,4-seat,"Petrol	2.0 L",,Automatic,RFD - Rear-wheel drive,"8	L/100Km",Hyundai,Genesis,2011,Hyundai Genesis 2.0 AT 2011,18016.23445
4891432,Domestic assembly,Used car,Hatchback,"11,000 Km",Red,Cream,5-door,5-seat,"Petrol	1.25 L",,Automatic,FWD - Front-wheel drive,L/100Km,Kia,Morning,2021,Kia Morning Luxury 2021 car,14979.79044
4891433,Domestic assembly,Used car,Sedan,"34,000 Km",White,Brown,4-door,5-seat,"Petrol	2.0 L",,Automatic,RFD - Rear-wheel drive,"9	L/100Km",VinFast,Lux A 2.0,2021,VinFast Lux A 2.0 Premium 2.0 AT 2021 car,28340.14408
4891434,Imported,Used car,Sedan,"90,000 Km",Green,Cream,4-door,5-seat,"Petrol	2.0 L",,Automatic,FWD - Front-wheel drive,L/100Km,Nissan,Teana,2008,Nissan Teana 2.0 AT 2008 car,12186.26195
4891445,Domestic assembly,Used car,Sedan,"84,500 Km",Green,Cream,4-door,5-seat,"Petrol	1.5 L",,Manual,FWD - Front-wheel drive,"7	L/100Km",Nissan,Sunny,2015,Nissan Sunny 1.5MT 2015,9919.050427
4891448,Imported,Used car,Sedan,"110,000 Km",White,Cream,4-door,5-seat,"Petrol	4.6 L",,Automatic,RFD - Rear-wheel drive,L/100Km,Lexus,LS,2007,Lexus LS 460L 2007,34413.03209
